product_id,title,category,brand,price,rating,stock,description
812,SmartLife Chair,Home,SmartLife,28078.94,3.4,41,SmartLife Chair in category Home with rating 3.4
813,TechPro Mixer,Home,TechPro,41927.1,3.2,346,TechPro Mixer in category Home with rating 3.2
814,SmartLife Laptop,Electronics,SmartLife,33283.74,3.4,16,SmartLife Laptop in category Electronics with rating 3.4
815,TechPro Jacket,Fashion,TechPro,35089.79,3.6,474,TechPro Jacket in category Fashion with rating 3.6
816,Nova Lamp,Home,Nova,19363.96,4.3,291,Nova Lamp in category Home with rating 4.3
817,SmartLife Basketball,Sports,SmartLife,21537.13,5.0,143,SmartLife Basketball in category Sports with rating 5.0
818,Vision Python Guide,Books,Vision,42909.58,3.5,271,Vision Python Guide in category Books with rating 3.5
819,Prime Hoodie,Fashion,Prime,32003.19,3.6,49,Prime Hoodie in category Fashion with rating 3.6
820,Nova Python Guide,Books,Nova,26694.21,4.5,385,Nova Python Guide in category Books with rating 4.5
821,Vision Jeans,Fashion,Vision,26408.86,3.9,33,Vision Jeans in category Fashion with rating 3.9
822,Elite Jacket,Fashion,Elite,27111.03,3.4,46,Elite Jacket in category Fashion with rating 3.4
823,Elite Basketball,Sports,Elite,13378.41,3.9,401,Elite Basketball in category Sports with rating 3.9
824,Prime Yoga Mat,Sports,Prime,5039.94,3.9,50,Prime Yoga Mat in category Sports with rating 3.9
825,Vision Chair,Home,Vision,28254.11,4.2,448,Vision Chair in category Home with rating 4.2
826,Ultra Jeans,Fashion,Ultra,29510.85,3.6,190,Ultra Jeans in category Fashion with rating 3.6
827,SmartLife Mixer,Home,SmartLife,37803.15,4.5,393,SmartLife Mixer in category Home with rating 4.5
828,Nova DBMS,Books,Nova,34403.57,4.0,259,Nova DBMS in category Books with rating 4.0
829,Ultra Gym Gloves,Sports,Ultra,38217.44,4.0,432,Ultra Gym Gloves in category Sports with rating 4.0
830,Max Hoodie,Fashion,Max,33747.74,4.6,453,Max Hoodie in category Fashion with rating 4.6
831,Ultra Machine Learning,Books,Ultra,23326.51,4.8,457,Ultra Machine Learning in category Books with rating 4.8
832,Prime Chair,Home,Prime,20542.83,3.8,288,Prime Chair in category Home with rating 3.8
833,Elite Cricket Bat,Sports,Elite,24476.09,4.9,256,Elite Cricket Bat in category Sports with rating 4.9
834,Prime Watch,Fashion,Prime,49950.91,4.9,331,Prime Watch in category Fashion with rating 4.9
835,Vision Cricket Bat,Sports,Vision,36736.09,4.3,170,Vision Cricket Bat in category Sports with rating 4.3
836,Max Lamp,Home,Max,30323.41,4.0,298,Max Lamp in category Home with rating 4.0
837,Elite Shirt,Fashion,Elite,34170.3,3.4,147,Elite Shirt in category Fashion with rating 3.4
838,Vision Tablet,Electronics,Vision,36322.97,4.5,266,Vision Tablet in category Electronics with rating 4.5
839,Max Machine Learning,Books,Max,37882.64,3.4,159,Max Machine Learning in category Books with rating 3.4
840,Elite Tennis Racket,Sports,Elite,6441.41,4.9,308,Elite Tennis Racket in category Sports with rating 4.9
841,Elite Laptop,Electronics,Elite,24635.05,3.1,178,Elite Laptop in category Electronics with rating 3.1
842,Vision Sneakers,Fashion,Vision,26401.18,4.6,183,Vision Sneakers in category Fashion with rating 4.6
843,Prime Tennis Racket,Sports,Prime,8832.68,4.6,107,Prime Tennis Racket in category Sports with rating 4.6
844,Max Watch,Fashion,Max,45486.87,4.6,438,Max Watch in category Fashion with rating 4.6
845,SmartLife Table,Home,SmartLife,40929.11,3.3,255,SmartLife Table in category Home with rating 3.3
846,TechPro Tablet,Electronics,TechPro,4505.67,3.2,117,TechPro Tablet in category Electronics with rating 3.2
847,Nova Tennis Racket,Sports,Nova,10205.16,3.8,158,Nova Tennis Racket in category Sports with rating 3.8
848,Nova Yoga Mat,Sports,Nova,901.98,3.4,283,Nova Yoga Mat in category Sports with rating 3.4
849,SmartLife Data Science,Books,SmartLife,41838.25,4.9,236,SmartLife Data Science in category Books with rating 4.9
850,SmartLife Laptop,Electronics,SmartLife,11036.28,3.8,206,SmartLife Laptop in category Electronics with rating 3.8
851,Prime Table,Home,Prime,48378.62,4.3,399,Prime Table in category Home with rating 4.3
852,Ultra Operating Systems,Books,Ultra,5948.59,4.7,39,Ultra Operating Systems in category Books with rating 4.7
853,Ultra Lamp,Home,Ultra,40591.47,4.8,254,Ultra Lamp in category Home with rating 4.8
854,TechPro Basketball,Sports,TechPro,186.53,4.6,415,TechPro Basketball in category Sports with rating 4.6
855,Prime T-Shirt,Fashion,Prime,40872.99,4.8,99,Prime T-Shirt in category Fashion with rating 4.8
856,Nova Basketball,Sports,Nova,11849.96,4.9,401,Nova Basketball in category Sports with rating 4.9
857,Ultra Watch,Fashion,Ultra,14738.98,3.8,233,Ultra Watch in category Fashion with rating 3.8
858,Prime Football,Sports,Prime,48439.93,3.7,453,Prime Football in category Sports with rating 3.7
859,Prime Python Guide,Books,Prime,35549.57,3.5,214,Prime Python Guide in category Books with rating 3.5
860,Elite Smartphone,Electronics,Elite,37366.41,3.4,218,Elite Smartphone in category Electronics with rating 3.4
861,Nova Keyboard,Electronics,Nova,15897.96,3.1,184,Nova Keyboard in category Electronics with rating 3.1
862,TechPro Chair,Home,TechPro,38844.04,4.7,32,TechPro Chair in category Home with rating 4.7
863,TechPro Smartwatch,Electronics,TechPro,29561.39,3.8,359,TechPro Smartwatch in category Electronics with rating 3.8
864,Ultra Cricket Bat,Sports,Ultra,43283.6,4.4,461,Ultra Cricket Bat in category Sports with rating 4.4
865,Ultra Hoodie,Fashion,Ultra,37904.46,4.7,421,Ultra Hoodie in category Fashion with rating 4.7
866,Max Smartphone,Electronics,Max,16227.85,4.8,470,Max Smartphone in category Electronics with rating 4.8
867,Nova Mouse,Electronics,Nova,13332.03,3.5,37,Nova Mouse in category Electronics with rating 3.5
868,Max Jeans,Fashion,Max,33140.25,4.7,130,Max Jeans in category Fashion with rating 4.7
869,Nova Cricket Bat,Sports,Nova,32849.58,3.6,197,Nova Cricket Bat in category Sports with rating 3.6
870,Max Smartphone,Electronics,Max,1710.19,3.0,251,Max Smartphone in category Electronics with rating 3.0
871,Ultra DBMS,Books,Ultra,43944.41,3.3,272,Ultra DBMS in category Books with rating 3.3
872,Nova Football,Sports,Nova,9502.21,4.6,334,Nova Football in category Sports with rating 4.6
873,Vision Mouse,Electronics,Vision,42348.08,4.5,316,Vision Mouse in category Electronics with rating 4.5
874,Vision Algorithms,Books,Vision,34899.78,3.9,372,Vision Algorithms in category Books with rating 3.9
875,TechPro Mixer,Home,TechPro,1421.9,4.2,402,TechPro Mixer in category Home with rating 4.2
876,Vision Monitor,Electronics,Vision,22426.19,3.4,68,Vision Monitor in category Electronics with rating 3.4
877,Ultra Algorithms,Books,Ultra,21728.12,4.3,99,Ultra Algorithms in category Books with rating 4.3
878,TechPro T-Shirt,Fashion,TechPro,5264.48,5.0,438,TechPro T-Shirt in category Fashion with rating 5.0
879,SmartLife Data Science,Books,SmartLife,44261.29,4.0,136,SmartLife Data Science in category Books with rating 4.0
880,SmartLife Basketball,Sports,SmartLife,8689.6,3.9,84,SmartLife Basketball in category Sports with rating 3.9
881,Ultra Laptop,Electronics,Ultra,3673.88,3.9,382,Ultra Laptop in category Electronics with rating 3.9
882,Prime Table,Home,Prime,1861.67,3.1,180,Prime Table in category Home with rating 3.1
883,Max Vacuum Cleaner,Home,Max,30876.64,4.7,430,Max Vacuum Cleaner in category Home with rating 4.7
884,Vision Python Guide,Books,Vision,23887.69,3.1,225,Vision Python Guide in category Books with rating 3.1
885,Elite Basketball,Sports,Elite,38574.61,3.5,205,Elite Basketball in category Sports with rating 3.5
886,Prime Chair,Home,Prime,1836.99,3.8,271,Prime Chair in category Home with rating 3.8
887,Max Algorithms,Books,Max,30513.43,4.9,386,Max Algorithms in category Books with rating 4.9
888,SmartLife Basketball,Sports,SmartLife,27207.46,3.3,74,SmartLife Basketball in category Sports with rating 3.3
889,Elite Hoodie,Fashion,Elite,2996.8,4.8,17,Elite Hoodie in category Fashion with rating 4.8
890,SmartLife Operating Systems,Books,SmartLife,16658.67,4.7,254,SmartLife Operating Systems in category Books with rating 4.7
891,Nova Hoodie,Fashion,Nova,32467.38,4.6,474,Nova Hoodie in category Fashion with rating 4.6
892,Vision Machine Learning,Books,Vision,47915.24,4.0,218,Vision Machine Learning in category Books with rating 4.0
893,Vision Data Science,Books,Vision,5720.46,4.6,469,Vision Data Science in category Books with rating 4.6
894,TechPro Tablet,Electronics,TechPro,36243.15,3.8,275,TechPro Tablet in category Electronics with rating 3.8
895,Elite Headphones,Electronics,Elite,31571.92,4.4,349,Elite Headphones in category Electronics with rating 4.4
896,SmartLife Jacket,Fashion,SmartLife,27885.93,3.1,456,SmartLife Jacket in category Fashion with rating 3.1
897,Vision Tennis Racket,Sports,Vision,31630.82,4.8,82,Vision Tennis Racket in category Sports with rating 4.8
898,Ultra Headphones,Electronics,Ultra,18381.78,3.3,23,Ultra Headphones in category Electronics with rating 3.3
899,SmartLife Tablet,Electronics,SmartLife,10552.13,3.7,356,SmartLife Tablet in category Electronics with rating 3.7
900,Max Shirt,Fashion,Max,32510.78,3.1,293,Max Shirt in category Fashion with rating 3.1
901,Prime T-Shirt,Fashion,Prime,39268.23,3.4,441,Prime T-Shirt in category Fashion with rating 3.4
902,Vision Tablet,Electronics,Vision,22990.57,3.8,305,Vision Tablet in category Electronics with rating 3.8
903,Max Smartwatch,Electronics,Max,777.85,3.5,470,Max Smartwatch in category Electronics with rating 3.5
904,Max Python Guide,Books,Max,3798.27,4.3,442,Max Python Guide in category Books with rating 4.3
905,Nova Smartwatch,Electronics,Nova,24717.33,3.4,418,Nova Smartwatch in category Electronics with rating 3.4
906,Vision Basketball,Sports,Vision,34874.33,3.8,51,Vision Basketball in category Sports with rating 3.8
907,Prime Jeans,Fashion,Prime,5131.24,4.8,94,Prime Jeans in category Fashion with rating 4.8
908,Prime Lamp,Home,Prime,2372.85,4.1,150,Prime Lamp in category Home with rating 4.1
909,Max Keyboard,Electronics,Max,26866.26,4.3,255,Max Keyboard in category Electronics with rating 4.3
910,TechPro Smartwatch,Electronics,TechPro,9279.48,3.9,163,TechPro Smartwatch in category Electronics with rating 3.9
911,Ultra Laptop,Electronics,Ultra,33614.26,4.5,19,Ultra Laptop in category Electronics with rating 4.5
912,Vision Mixer,Home,Vision,19562.77,3.6,131,Vision Mixer in category Home with rating 3.6
913,Vision T-Shirt,Fashion,Vision,7714.18,3.5,83,Vision T-Shirt in category Fashion with rating 3.5
914,TechPro Smartwatch,Electronics,TechPro,30620.13,4.5,440,TechPro Smartwatch in category Electronics with rating 4.5
915,Max Tablet,Electronics,Max,47972.87,4.8,491,Max Tablet in category Electronics with rating 4.8
916,Max Mixer,Home,Max,11425.72,3.4,244,Max Mixer in category Home with rating 3.4
917,Elite Watch,Fashion,Elite,15970.07,4.9,372,Elite Watch in category Fashion with rating 4.9
918,TechPro Cricket Bat,Sports,TechPro,48575.0,4.5,424,TechPro Cricket Bat in category Sports with rating 4.5
919,Elite Operating Systems,Books,Elite,33234.0,3.4,29,Elite Operating Systems in category Books with rating 3.4
920,Ultra Operating Systems,Books,Ultra,17399.37,4.0,42,Ultra Operating Systems in category Books with rating 4.0
921,SmartLife Data Science,Books,SmartLife,20039.44,3.2,430,SmartLife Data Science in category Books with rating 3.2
922,SmartLife Table,Home,SmartLife,32165.91,4.0,197,SmartLife Table in category Home with rating 4.0
923,Ultra Lamp,Home,Ultra,23027.35,3.6,459,Ultra Lamp in category Home with rating 3.6
924,SmartLife Basketball,Sports,SmartLife,20531.71,3.9,128,SmartLife Basketball in category Sports with rating 3.9
925,Vision Tablet,Electronics,Vision,2109.67,4.3,385,Vision Tablet in category Electronics with rating 4.3
926,Prime Operating Systems,Books,Prime,15548.14,4.7,66,Prime Operating Systems in category Books with rating 4.7
927,Prime Table,Home,Prime,13579.6,3.5,290,Prime Table in category Home with rating 3.5
928,SmartLife Football,Sports,SmartLife,29732.9,4.5,318,SmartLife Football in category Sports with rating 4.5
929,Elite Keyboard,Electronics,Elite,16265.54,4.7,47,Elite Keyboard in category Electronics with rating 4.7
930,TechPro Algorithms,Books,TechPro,14912.04,4.7,483,TechPro Algorithms in category Books with rating 4.7
931,Ultra Monitor,Electronics,Ultra,45185.07,3.2,124,Ultra Monitor in category Electronics with rating 3.2
932,Vision Yoga Mat,Sports,Vision,18932.3,4.6,280,Vision Yoga Mat in category Sports with rating 4.6
933,Vision T-Shirt,Fashion,Vision,19422.52,4.4,323,Vision T-Shirt in category Fashion with rating 4.4
934,Vision Algorithms,Books,Vision,49370.55,4.8,97,Vision Algorithms in category Books with rating 4.8
935,TechPro Algorithms,Books,TechPro,21524.7,4.2,177,TechPro Algorithms in category Books with rating 4.2
936,SmartLife Data Science,Books,SmartLife,35875.12,3.2,101,SmartLife Data Science in category Books with rating 3.2
937,Nova Watch,Fashion,Nova,38984.66,4.8,487,Nova Watch in category Fashion with rating 4.8
938,SmartLife Mixer,Home,SmartLife,11638.74,4.5,479,SmartLife Mixer in category Home with rating 4.5
939,SmartLife Table,Home,SmartLife,22447.2,4.1,152,SmartLife Table in category Home with rating 4.1
940,Elite Lamp,Home,Elite,35363.85,3.5,321,Elite Lamp in category Home with rating 3.5
941,Elite DBMS,Books,Elite,24762.21,4.7,430,Elite DBMS in category Books with rating 4.7
942,Vision Monitor,Electronics,Vision,3882.29,4.8,127,Vision Monitor in category Electronics with rating 4.8
943,Vision Yoga Mat,Sports,Vision,26095.48,4.4,312,Vision Yoga Mat in category Sports with rating 4.4
944,Vision Lamp,Home,Vision,1545.14,3.8,467,Vision Lamp in category Home with rating 3.8
945,Elite Table,Home,Elite,11789.6,3.5,190,Elite Table in category Home with rating 3.5
946,SmartLife Headphones,Electronics,SmartLife,2812.8,3.5,365,SmartLife Headphones in category Electronics with rating 3.5
947,Vision Operating Systems,Books,Vision,13527.14,4.0,134,Vision Operating Systems in category Books with rating 4.0
948,Ultra DBMS,Books,Ultra,10606.73,3.3,489,Ultra DBMS in category Books with rating 3.3
949,Prime Vacuum Cleaner,Home,Prime,33063.39,3.7,483,Prime Vacuum Cleaner in category Home with rating 3.7
950,Prime Algorithms,Books,Prime,11657.93,3.3,457,Prime Algorithms in category Books with rating 3.3
951,Vision Tablet,Electronics,Vision,596.19,4.5,16,Vision Tablet in category Electronics with rating 4.5
952,Ultra Chair,Home,Ultra,27392.53,4.0,464,Ultra Chair in category Home with rating 4.0
953,TechPro Monitor,Electronics,TechPro,25367.49,4.2,402,TechPro Monitor in category Electronics with rating 4.2
954,Max DBMS,Books,Max,30143.92,4.6,54,Max DBMS in category Books with rating 4.6
955,SmartLife Monitor,Electronics,SmartLife,17641.9,3.7,326,SmartLife Monitor in category Electronics with rating 3.7
956,Max Basketball,Sports,Max,44801.67,3.7,149,Max Basketball in category Sports with rating 3.7
957,Prime Mouse,Electronics,Prime,24966.76,3.4,21,Prime Mouse in category Electronics with rating 3.4
958,SmartLife Yoga Mat,Sports,SmartLife,19770.12,4.8,26,SmartLife Yoga Mat in category Sports with rating 4.8
959,Ultra DBMS,Books,Ultra,15434.54,4.6,55,Ultra DBMS in category Books with rating 4.6
960,TechPro Chair,Home,TechPro,17944.48,4.9,400,TechPro Chair in category Home with rating 4.9
961,Prime Sneakers,Fashion,Prime,46530.11,4.3,265,Prime Sneakers in category Fashion with rating 4.3
962,Prime Vacuum Cleaner,Home,Prime,32747.97,4.2,358,Prime Vacuum Cleaner in category Home with rating 4.2
963,Ultra Sofa,Home,Ultra,39803.98,3.8,422,Ultra Sofa in category Home with rating 3.8
964,Elite Smartphone,Electronics,Elite,34664.1,3.1,298,Elite Smartphone in category Electronics with rating 3.1
965,Vision Operating Systems,Books,Vision,13928.9,3.9,475,Vision Operating Systems in category Books with rating 3.9
966,Elite Laptop,Electronics,Elite,770.84,3.6,188,Elite Laptop in category Electronics with rating 3.6
967,SmartLife Mouse,Electronics,SmartLife,6791.57,3.3,26,SmartLife Mouse in category Electronics with rating 3.3
968,SmartLife Sofa,Home,SmartLife,27277.98,4.3,428,SmartLife Sofa in category Home with rating 4.3
969,Nova Headphones,Electronics,Nova,11554.48,3.4,160,Nova Headphones in category Electronics with rating 3.4
970,Prime Watch,Fashion,Prime,44644.8,4.6,465,Prime Watch in category Fashion with rating 4.6
971,SmartLife DBMS,Books,SmartLife,34046.08,4.0,67,SmartLife DBMS in category Books with rating 4.0
972,Vision Mouse,Electronics,Vision,19266.71,5.0,156,Vision Mouse in category Electronics with rating 5.0
973,Ultra Mouse,Electronics,Ultra,49658.71,4.8,154,Ultra Mouse in category Electronics with rating 4.8
974,Nova Watch,Fashion,Nova,29109.58,4.4,260,Nova Watch in category Fashion with rating 4.4
975,Nova Lamp,Home,Nova,27165.25,3.1,154,Nova Lamp in category Home with rating 3.1
976,SmartLife Monitor,Electronics,SmartLife,4312.61,3.5,472,SmartLife Monitor in category Electronics with rating 3.5
977,TechPro Vacuum Cleaner,Home,TechPro,44122.17,3.9,308,TechPro Vacuum Cleaner in category Home with rating 3.9
978,SmartLife Laptop,Electronics,SmartLife,34786.53,4.6,343,SmartLife Laptop in category Electronics with rating 4.6
979,Max Keyboard,Electronics,Max,47495.41,4.2,456,Max Keyboard in category Electronics with rating 4.2
980,Elite Chair,Home,Elite,3904.1,4.8,336,Elite Chair in category Home with rating 4.8
981,Prime Algorithms,Books,Prime,26548.52,3.3,154,Prime Algorithms in category Books with rating 3.3
982,Elite Headphones,Electronics,Elite,6246.2,4.9,428,Elite Headphones in category Electronics with rating 4.9
983,Vision Vacuum Cleaner,Home,Vision,42343.84,4.4,28,Vision Vacuum Cleaner in category Home with rating 4.4
984,TechPro Sneakers,Fashion,TechPro,6534.06,3.3,220,TechPro Sneakers in category Fashion with rating 3.3
985,TechPro Jeans,Fashion,TechPro,2736.65,4.0,263,TechPro Jeans in category Fashion with rating 4.0
986,Max Vacuum Cleaner,Home,Max,3470.2,3.4,56,Max Vacuum Cleaner in category Home with rating 3.4
987,Vision Headphones,Electronics,Vision,6344.92,4.9,291,Vision Headphones in category Electronics with rating 4.9
988,Max Cricket Bat,Sports,Max,13648.52,4.7,224,Max Cricket Bat in category Sports with rating 4.7
989,Elite Sofa,Home,Elite,29937.57,4.7,208,Elite Sofa in category Home with rating 4.7
990,Nova Gym Gloves,Sports,Nova,17888.39,3.2,239,Nova Gym Gloves in category Sports with rating 3.2
991,Prime Vacuum Cleaner,Home,Prime,29228.01,4.8,195,Prime Vacuum Cleaner in category Home with rating 4.8
992,Vision Cricket Bat,Sports,Vision,14575.66,3.3,165,Vision Cricket Bat in category Sports with rating 3.3
993,Ultra Chair,Home,Ultra,20493.66,4.5,100,Ultra Chair in category Home with rating 4.5
994,Nova DBMS,Books,Nova,2360.61,4.8,385,Nova DBMS in category Books with rating 4.8
995,Elite Watch,Fashion,Elite,11697.98,4.9,349,Elite Watch in category Fashion with rating 4.9
996,SmartLife Gym Gloves,Sports,SmartLife,32799.88,4.7,177,SmartLife Gym Gloves in category Sports with rating 4.7
997,Prime Football,Sports,Prime,1776.64,3.1,46,Prime Football in category Sports with rating 3.1
998,SmartLife Football,Sports,SmartLife,1208.76,3.7,111,SmartLife Football in category Sports with rating 3.7
999,Nova Yoga Mat,Sports,Nova,48787.04,4.5,108,Nova Yoga Mat in category Sports with rating 4.5
1000,Max Lamp,Home,Max,37891.03,3.3,297,Max Lamp in category Home with rating 3.3
